   3.0461100e+05	   3.9053700e+05	   6.2442900e+05	
   6.8400400e+05	   7.9558200e+05	   3.6431700e+05	
   9.9755800e+05	   9.9975200e+05	   1.5257800e+05	
   7.9767800e+05	   5.6113800e+05	   1.4453500e+05	
   8.1249800e+05	   6.2891200e+05	   5.1624100e+05	
   5.2445900e+05	   6.5851000e+05	   4.8499400e+05	
   2.7786500e+05	   2.7193100e+05	   4.5749000e+04	
   1.7684800e+05	   5.9078100e+05	   4.3652800e+05	
   3.2172000e+04	   1.9539600e+05	   5.7110000e+04	
   4.3674300e+05	   5.3854300e+05	   8.4172000e+05	
   3.3121000e+04	   2.2182000e+05	   4.4836800e+05	
   6.7123800e+05	   7.3990000e+04	   8.6260900e+05	
   7.9915000e+05	   3.1295000e+05	   5.6194700e+05	
   2.4234000e+05	   9.8732300e+05	   8.3155500e+05	
   3.6240800e+05	   9.4535900e+05	   6.4734200e+05	
   5.3323400e+05	   5.7979900e+05	   4.7017500e+05	
   8.3063800e+05	   1.9066100e+05	   6.0296500e+05	
   1.6380400e+05	   4.1047000e+04	   9.6911700e+05	
   5.9444400e+05	   3.1155700e+05	   1.5820000e+03	
   3.4596800e+05	   4.5549100e+05	   8.4088000e+04	
   1.0239000e+04	   3.0153300e+05	   2.8746900e+05	
   3.2867000e+04	   7.1894100e+05	   7.4773400e+05	
   3.3423000e+04	   9.2817400e+05	   8.1143300e+05	
   5.3910400e+05	   7.1207700e+05	   1.3879000e+04	
   8.6886700e+05	   8.1070500e+05	   7.9384400e+05	
   1.5582800e+05	   6.4438100e+05	   1.7563100e+05	
   1.5792500e+05	   6.5444000e+04	   6.5942000e+05	
   6.7697500e+05	   6.0398700e+05	   4.2549400e+05	
   8.1583400e+05	   6.4176900e+05	   2.0198800e+05	
   3.7664900e+05	   4.6266000e+04	   4.3023900e+05	
   5.9098600e+05	   5.2744300e+05	   8.6932500e+05	
   5.1086500e+05	   8.2190400e+05	   1.9575300e+05	
   1.5876600e+05	   1.4234000e+04	   8.4493900e+05	
   4.1215500e+05	   4.0387600e+05	   5.8636200e+05	
   4.7820800e+05	   5.2256100e+05	   5.7778100e+05	
   8.9541400e+05	   7.6084600e+05	   6.2584700e+05	
   6.9158000e+05	   9.7158400e+05	   2.9893100e+05	
   4.3329900e+05	   5.3698400e+05	   4.8024500e+05	
   1.4913500e+05	   4.8285900e+05	   4.1086600e+05	
   6.6940000e+05	   5.2026800e+05	   2.1599300e+05	
   7.1025000e+04	   8.3676900e+05	   1.3796000e+05	
   2.7212000e+04	   9.0650000e+03	   6.3043100e+05	
   7.7502800e+05	   2.1639300e+05	   7.0426300e+05	
   1.5228100e+05	   8.7301200e+05	   2.4644300e+05	
   7.0186400e+05	   6.6625700e+05	   2.6344100e+05	
   6.7498300e+05	   6.9706200e+05	   4.8951600e+05	
   8.2792000e+05	   8.1731700e+05	   3.0069300e+05	
   3.5811700e+05	   4.6872200e+05	   8.5118700e+05	
   7.2635900e+05	   1.3707000e+04	   4.8342900e+05	
   6.2758400e+05	   9.8117900e+05	   1.1800000e+05	
   9.8696000e+05	   2.9306100e+05	   8.8707500e+05	
   8.1499800e+05	   1.1437100e+05	   8.9867000e+04	
   3.0987400e+05	   2.5950500e+05	   3.6737000e+05	
   2.6174900e+05	   5.8735900e+05	   7.7230000e+05	
   5.9021900e+05	   3.9775800e+05	   7.5468300e+05	
   7.7583600e+05	   6.0035200e+05	   1.3130000e+05	
   4.1937600e+05	   5.4965100e+05	   5.5871100e+05	
   2.2185300e+05	   5.3489100e+05	   4.1318800e+05	
   9.5092500e+05	   8.7234500e+05	   2.4607200e+05	
   4.9168500e+05	   5.3053400e+05	   4.8200100e+05	
   3.5448000e+04	   8.6874400e+05	   7.1151300e+05	
   1.4527000e+04	   3.7327400e+05	   9.5827300e+05	
   6.3587900e+05	   3.5663700e+05	   2.3877000e+05	
   3.5612900e+05	   5.0110200e+05	   6.8173200e+05	
   8.5987700e+05	   6.9912700e+05	   3.8003300e+05	
   5.6833600e+05	   6.2633000e+05	   4.2439000e+04	
   5.9809700e+05	   7.1717200e+05	   1.4145600e+05	
   8.3330000e+05	   3.0758400e+05	   5.1386000e+05	
   2.4719900e+05	   9.6462100e+05	   5.8909400e+05	
   5.3160900e+05	   8.5002600e+05	   8.5363700e+05	
