   3.1159700e+05	   1.4684200e+05	
   7.4464900e+05	   6.8034600e+05	
   9.2451100e+05	   6.1137300e+05	
   6.2388000e+04	   9.1007200e+05	
   9.6018600e+05	   6.4824900e+05	
   9.0026300e+05	   9.2441800e+05	
   5.3730300e+05	   7.8802500e+05	
   9.4295800e+05	   9.4829700e+05	
   5.9668800e+05	   5.5136300e+05	
   1.5380400e+05	   1.8545000e+04	
   8.7030600e+05	   2.5877900e+05	
   9.8720800e+05	   4.0062400e+05	
   2.1939200e+05	   5.7543000e+05	
   1.5830300e+05	   3.2005600e+05	
   8.7250800e+05	   7.0220000e+05	
   4.9044600e+05	   5.9663900e+05	
   8.6310000e+04	   9.7419800e+05	
   8.9182900e+05	   1.0079200e+05	
   4.3877500e+05	   5.0297500e+05	
   2.1324700e+05	   3.5813200e+05	
   2.8042700e+05	   8.9739300e+05	
   3.0936000e+05	   7.0472400e+05	
   8.2573100e+05	   7.9011600e+05	
   1.2389600e+05	   4.5562100e+05	
   6.8054500e+05	   8.1935000e+05	
   8.4241000e+05	   9.3632500e+05	
   1.9493800e+05	   2.4435400e+05	
   6.3095600e+05	   1.8340200e+05	
   4.9118000e+04	   5.2806000e+05	
   7.5706100e+05	   2.4557900e+05	
   1.3088700e+05	   8.9082000e+05	
   7.8998300e+05	   3.9182800e+05	
   6.6769800e+05	   1.3488300e+05	
   3.4039000e+05	   5.3235700e+05	
   6.9454000e+04	   2.1600700e+05	
   9.0850200e+05	   7.1658000e+04	
   5.6068400e+05	   6.5425900e+05	
   9.5325800e+05	   2.8627900e+05	
   5.0341700e+05	   6.4734500e+05	
   3.7670000e+04	   8.7909800e+05	
   9.5449200e+05	   4.8173000e+05	
   3.8537700e+05	   2.6269400e+05	
   8.2236100e+05	   6.2982300e+05	
   2.3507300e+05	   8.1116200e+05	
   7.2967600e+05	   6.6222500e+05	
   7.9813800e+05	   4.8382800e+05	
   8.4449000e+05	   4.7204000e+05	
   6.9112800e+05	   1.5513600e+05	
   4.8372300e+05	   4.4680100e+05	
   5.5743800e+05	   4.8372700e+05	
   6.1880500e+05	   7.2666900e+05	
   2.3011700e+05	   7.8296900e+05	
   7.0898500e+05	   5.8497500e+05	
   1.4355700e+05	   2.0903400e+05	
   2.8365000e+04	   8.2986000e+04	
   5.6614400e+05	   5.3620400e+05	
   5.7837300e+05	   4.1526500e+05	
   5.8735100e+05	   5.5996000e+05	
   9.6187300e+05	   9.2510000e+03	
   8.9119000e+05	   7.3241700e+05	
   9.6882500e+05	   6.2195600e+05	
   5.8720100e+05	   4.6383400e+05	
   8.1822900e+05	   3.4571200e+05	
   2.7720300e+05	   7.2397000e+05	
   4.0866500e+05	   5.8714000e+05	
   4.0252000e+04	   2.3684000e+05	
   5.2783600e+05	   5.0468400e+05	
   8.2303200e+05	   1.6978800e+05	
   1.4498800e+05	   2.1818300e+05	
   4.1196800e+05	   9.3683800e+05	
   2.3450800e+05	   3.0857000e+04	
   2.0942800e+05	   1.1105200e+05	
   8.1657600e+05	   9.9597700e+05	
   5.2681500e+05	   5.3781300e+05	
   7.7022700e+05	   6.5403400e+05	
   6.5423300e+05	   9.1269500e+05	
   8.2531000e+05	   2.6120000e+04	
   1.1998000e+04	   9.6084600e+05	
   1.5336100e+05	   8.5548200e+05	
   4.3176400e+05	   1.4759800e+05	
   6.3604700e+05	   3.9280100e+05	
   8.7460500e+05	   6.6889600e+05	
   2.6120900e+05	   1.9330400e+05	
   2.7260700e+05	   2.6108000e+05	
   3.8776300e+05	   3.0178400e+05	
   7.5654100e+05	   4.4098100e+05	
   5.4238100e+05	   2.5756700e+05	
   8.6985400e+05	   7.2563800e+05	
   2.2007700e+05	   5.3748300e+05	
   6.5951300e+05	   9.1639700e+05	
   6.5069200e+05	   2.2517600e+05	
   5.0087000e+04	   8.3335700e+05	
   6.1653300e+05	   7.0504200e+05	
   9.5904400e+05	   7.3991700e+05	
   1.1550000e+05	   4.6367200e+05	
   2.6203600e+05	   4.6704900e+05	
   1.5463400e+05	   9.0920000e+04	
   8.7056500e+05	   8.7965800e+05	
   2.8893000e+05	   4.2460000e+05	
   7.7378100e+05	   6.5382500e+05	
   5.0010000e+04	   7.7177800e+05	
   3.4186000e+04	   4.0104900e+05	
   8.4070400e+05	   5.6567800e+05	
   7.2351200e+05	   3.3167300e+05	
   6.1029000e+05	   8.7916400e+05	
   8.3324500e+05	   1.8162700e+05	
   5.2694400e+05	   9.0344800e+05	
   5.5563300e+05	   8.5114800e+05	
   1.9081600e+05	   9.2992400e+05	
   5.0379200e+05	   6.1282400e+05	
   1.3559700e+05	   9.2593500e+05	
   1.8654500e+05	   4.7607700e+05	
   3.1659800e+05	   4.3704300e+05	
   5.5517000e+05	   3.3547800e+05	
   9.4551400e+05	   6.7534500e+05	
   6.4711000e+05	   3.3913500e+05	
   6.5768200e+05	   4.7665400e+05	
   7.0653100e+05	   4.0007300e+05	
   8.8564100e+05	   4.1558700e+05	
   7.1918400e+05	   1.6706000e+04	
   5.2538400e+05	   4.0689800e+05	
   3.3249200e+05	   4.3800000e+04	
   7.2482000e+05	   6.2637300e+05	
   4.6138000e+04	   7.7031000e+05	
   5.1664400e+05	   2.4277500e+05	
   8.2722200e+05	   7.5543800e+05	
   4.0984200e+05	   6.6563600e+05	
   7.1796900e+05	   5.0494300e+05	
   5.6845000e+05	   9.6044900e+05	
   7.2073600e+05	   7.7984800e+05	
   3.1084100e+05	   4.8758500e+05	
   9.5266500e+05	   7.5843200e+05	
   6.5417300e+05	   7.4210300e+05	
   5.5606900e+05	   9.5394100e+05	
   1.1690600e+05	   8.2294000e+04	
   4.2342100e+05	   7.6701100e+05	
   7.4144000e+04	   5.8073600e+05	
   3.8644900e+05	   1.8296200e+05	
   1.0951000e+05	   4.8615000e+04	
   4.7449900e+05	   1.8648500e+05	
   5.6048800e+05	   4.6184900e+05	
   3.1399900e+05	   6.5854800e+05	
   9.4875500e+05	   7.4979900e+05	
   9.1448400e+05	   3.7549100e+05	
   9.2130400e+05	   4.0857100e+05	
   7.2264900e+05	   7.5021700e+05	
   7.8230500e+05	   7.9708400e+05	
   2.5551200e+05	   8.8535500e+05	
   5.5243400e+05	   2.8842000e+04	
   1.3084300e+05	   1.1362900e+05	
   5.9477500e+05	   6.1261200e+05	
   8.7330500e+05	   8.5342900e+05	
   1.3547700e+05	   1.8519400e+05	
   4.1727000e+05	   3.8588500e+05	
   7.1313000e+04	   3.2423300e+05	
   7.2783600e+05	   4.7317000e+05	
   8.9080700e+05	   3.2534900e+05	
   8.7357400e+05	   7.7562800e+05	
