   8.7301400e+05	   4.2511400e+05	
   8.2460700e+05	   7.4881800e+05	
   3.0130600e+05	   2.0515500e+05	
   2.7769200e+05	   6.1304100e+05	
   9.1641900e+05	   9.0557500e+05	
   3.8043700e+05	   5.0184600e+05	
   5.7747000e+05	   4.7274600e+05	
   8.7673600e+05	   6.5192000e+05	
   5.1315300e+05	   5.7714400e+05	
   1.6974700e+05	   1.5219000e+05	
   3.9238600e+05	   7.3139700e+05	
   8.7652300e+05	   7.5984300e+05	
   2.4078300e+05	   1.4910400e+05	
   8.7309900e+05	   7.8286100e+05	
   4.3717800e+05	   6.9940700e+05	
   1.6640500e+05	   1.3243100e+05	
   1.8600900e+05	   2.2021800e+05	
   8.1844600e+05	   4.3674800e+05	
   6.3018400e+05	   6.3274700e+05	
   6.0671000e+05	   4.9470800e+05	
   6.9126000e+04	   7.2802000e+04	
   8.8383900e+05	   8.5135200e+05	
   4.4782500e+05	   4.6466400e+05	
   6.6131300e+05	   6.2979800e+05	
   9.1027900e+05	   9.9800100e+05	
   1.2224000e+05	   3.8092600e+05	
   6.6587800e+05	   9.1256000e+05	
   9.1872000e+04	   4.7467000e+05	
   2.7245000e+04	   4.3556000e+04	
   9.0147800e+05	   7.7029300e+05	
   5.3051500e+05	   1.7354300e+05	
   6.6681300e+05	   4.0506600e+05	
   1.5740900e+05	   1.6462900e+05	
   6.3833000e+05	   5.9013200e+05	
   2.1520000e+05	   3.3154900e+05	
   6.8574300e+05	   6.8414700e+05	
   1.9387800e+05	   7.9716000e+04	
   6.4613500e+05	   5.4051000e+05	
   9.9675900e+05	   9.9936100e+05	
   7.9734200e+05	   6.8583300e+05	
   3.1951800e+05	   1.7636400e+05	
   4.0707800e+05	   3.6640300e+05	
   6.4609000e+04	   1.5584600e+05	
   5.4353400e+05	   4.4195000e+05	
   8.5491400e+05	   7.2197200e+05	
   8.7633000e+05	   7.6369600e+05	
   2.6253600e+05	   5.8254800e+05	
   6.4340900e+05	   7.8841200e+05	
   6.2034500e+05	   4.1771500e+05	
   5.2236300e+05	   3.4256900e+05	
   2.4025800e+05	   5.3152000e+04	
   2.3451200e+05	   5.4033300e+05	
   5.0173700e+05	   4.7551400e+05	
   3.3770400e+05	   3.1518800e+05	
   3.3440200e+05	   4.0745100e+05	
   7.0264300e+05	   3.5966500e+05	
   7.6251300e+05	   5.0604100e+05	
   4.7784200e+05	   5.2646500e+05	
   6.2194100e+05	   5.2169600e+05	
   8.9401700e+05	   4.0390900e+05	
   2.7953100e+05	   1.7527200e+05	
   6.4454100e+05	   6.7589900e+05	
   6.9175400e+05	   8.5250300e+05	
   4.0343600e+05	   4.4347900e+05	
